t,6,p,3,s,0
t,106,p,3,s,0
t,206,p,9,s,150
t,307,p,28,s,200
t,407,p,56,s,300
t,508,p,95,s,400
t,609,p,143,s,500
t,710,p,203,s,600
t,811,p,273,s,750
t,911,p,351,s,800
t,1011,p,440,s,850
t,1112,p,541,s,1000
t,1214,p,652,s,1050
t,1314,p,772,s,1200
t,1414,p,902,s,1300
t,1514,p,1041,s,1350
t,1617,p,1192,s,1450
t,1716,p,1348,s,1550
t,1817,p,1524,s,1700
t,1916,p,1706,s,1800
t,2018,p,1899,s,1850
t,2121,p,2102,s,1950
t,2220,p,2315,s,2100
t,2322,p,2537,s,2250
t,2421,p,2766,s,2300
t,2523,p,3011,s,2350
t,2622,p,3265,s,2550
t,2723,p,3524,s,2550
t,2824,p,3803,s,2750
t,2926,p,4085,s,2850
t,3025,p,284,s,2950
t,3125,p,583,s,3100
t,3225,p,896,s,3000
t,3326,p,1221,s,3200
t,3427,p,1553,s,3200
t,3528,p,1900,s,3500
t,3628,p,2253,s,3500
t,3729,p,2618,s,3550
t,3830,p,2997,s,3700
t,3932,p,3385,s,3900
t,4030,p,3771,s,3950
t,4132,p,85,s,3950
t,4231,p,498,s,4050
t,4331,p,920,s,4250
t,4433,p,1362,s,4300
t,4533,p,1802,s,4350
t,4633,p,2257,s,4500
t,4734,p,2728,s,4650
t,4837,p,3210,s,4650
t,4936,p,3695,s,4750
t,5036,p,89,s,4800
t,5136,p,593,s,4950
t,5238,p,1095,s,5000
t,5337,p,1589,s,4800
t,5438,p,2068,s,4600
t,5538,p,2536,s,4650
t,5638,p,2993,s,4500
t,5738,p,3442,s,4400
t,5840,p,3885,s,4300
t,5941,p,221,s,4250
t,6041,p,634,s,4050
t,6140,p,1043,s,4050
t,6242,p,1444,s,3850
t,6342,p,1833,s,3700
t,6444,p,2216,s,3700
t,6542,p,2578,s,3600
t,6643,p,2934,s,3450
t,6743,p,3283,s,3300
t,6846,p,3625,s,3250
t,6944,p,3946,s,3100
t,7046,p,171,s,3150
t,7146,p,476,s,3100
t,7246,p,771,s,2800
t,7348,p,1057,s,2750
t,7445,p,1329,s,2800
t,7547,p,1600,s,2600
t,7647,p,1855,s,2600
t,7750,p,2106,s,2350
t,7849,p,2340,s,2350
t,7950,p,2563,s,2200
t,8050,p,2779,s,2150
t,8151,p,2985,s,1950
t,8251,p,3179,s,1900
t,8352,p,3365,s,1750
t,8452,p,3540,s,1600
t,8553,p,3706,s,1600
t,8651,p,3856,s,1500
t,8752,p,4001,s,1400
t,8853,p,39,s,1300
t,8955,p,165,s,1200
t,9054,p,278,s,1050
t,9156,p,383,s,1050
t,9255,p,474,s,900
t,9356,p,559,s,750
t,9457,p,632,s,700
t,9556,p,693,s,600
t,9656,p,747,s,500
t,9756,p,790,s,350
t,9856,p,822,s,300
t,9957,p,845,s,200
t,10059,p,856,s,100
t,10160,p,862,s,50
t,10258,p,872,s,100
t,10359,p,891,s,250
t,10462,p,920,s,350
t,10561,p,958,s,400
t,10662,p,1007,s,450
t,10763,p,1067,s,600
t,10862,p,1134,s,700
t,10964,p,1214,s,800
t,11063,p,1300,s,850
t,11163,p,1400,s,1050
t,11263,p,1507,s,1150
t,11365,p,1633,s,1250
t,11465,p,1764,s,1300
t,11568,p,1906,s,1300
t,11665,p,2054,s,1450
t,11769,p,2219,s,1600
t,11868,p,2388,s,1700
t,11966,p,2567,s,1800
t,12067,p,2756,s,1950
t,12167,p,2956,s,1950
t,12268,p,3170,s,2150
t,12370,p,3395,s,2200
t,12469,p,3625,s,2250
t,12571,p,3871,s,2400
t,12673,p,4089,s,1800
t,12772,p,4093,s,0
t,12871,p,4093,s,0
t,12974,p,4093,s,0
t,13073,p,4093,s,0
t,13172,p,4093,s,0
t,13274,p,4093,s,0
t,13375,p,4093,s,0
t,13476,p,4093,s,0
t,13576,p,4093,s,0
t,13676,p,4093,s,0
