t,5,p,4092,s,0
t,71,p,4092,s,0
t,134,p,12,s,250
t,196,p,37,s,400
t,258,p,72,s,550
t,322,p,119,s,800
t,382,p,171,s,900
t,446,p,237,s,1050
t,507,p,310,s,1200
t,571,p,398,s,1400
t,633,p,492,s,1450
t,696,p,597,s,1700
t,758,p,712,s,1800
t,821,p,840,s,2000
t,883,p,975,s,2250
t,946,p,1120,s,2300
t,1009,p,1275,s,2350
t,1070,p,1435,s,2650
t,1134,p,1616,s,2800
t,1197,p,1804,s,2900
t,1260,p,2002,s,3000
t,1320,p,2197,s,3250
t,1383,p,2416,s,3400
t,1445,p,2639,s,3600
t,1507,p,2872,s,3700
t,1568,p,3111,s,3950
t,1631,p,3368,s,4150
t,1692,p,3628,s,4200
t,1755,p,3906,s,4450
t,1817,p,94,s,4450
t,1880,p,393,s,4700
t,1943,p,695,s,4850
t,2006,p,1008,s,5100
t,2067,p,1326,s,4950
t,2129,p,1637,s,4900
t,2238,p,2190,s,4950
t,2300,p,2499,s,4950
t,2361,p,2810,s,4950
t,2424,p,3125,s,5000
t,2484,p,3431,s,5000
t,2547,p,3750,s,5000
t,2611,p,4069,s,5000
t,2674,p,293,s,5050
t,2735,p,603,s,5050
t,2800,p,934,s,4900
t,2861,p,1237,s,5000
t,2921,p,1549,s,5100
t,2984,p,1866,s,4900
t,3048,p,2189,s,5100
t,3109,p,2500,s,4900
t,3171,p,2815,s,4950
t,3235,p,3133,s,5050
t,3297,p,3444,s,4950
t,3360,p,3766,s,4950
t,3422,p,4077,s,4900
t,3484,p,299,s,5050
t,3545,p,604,s,5050
t,3607,p,922,s,4950
t,3670,p,1243,s,4950
t,3734,p,1563,s,5100
t,3796,p,1877,s,5000
t,3907,p,2432,s,5100
t,3967,p,2739,s,5050
t,4029,p,3060,s,4950
t,4091,p,3371,s,5000
t,4154,p,3691,s,4950
t,4216,p,3999,s,5000
t,4278,p,223,s,5100
t,4339,p,531,s,5050
t,4401,p,842,s,4850
t,4463,p,1158,s,5100
t,4524,p,1465,s,5050
t,4586,p,1778,s,4900
t,4649,p,2098,s,4900
t,4711,p,2405,s,4850
t,4772,p,2722,s,5100
t,4835,p,3037,s,5000
t,4897,p,3352,s,4900
t,4958,p,3647,s,4850
t,5021,p,3946,s,4600
t,5083,p,137,s,4500
t,5146,p,415,s,4300
t,5208,p,682,s,4250
t,5272,p,939,s,4000
t,5335,p,1188,s,3800
t,5397,p,1420,s,3800
t,5460,p,1650,s,3450
t,5523,p,1872,s,3400
t,5585,p,2071,s,3250
t,5646,p,2264,s,3100
t,5709,p,2454,s,2950
t,5771,p,2628,s,2850
t,5834,p,2793,s,2650
t,5898,p,2953,s,2500
t,5960,p,3098,s,2300
t,6023,p,3235,s,2100
t,6085,p,3361,s,1950
t,6147,p,3477,s,1900
t,6211,p,3584,s,1700
t,6272,p,3679,s,1500
t,6334,p,3762,s,1300
t,6394,p,3838,s,1200
t,6458,p,3905,s,1000
t,6520,p,3961,s,900
t,6628,p,4036,s,600
t,6689,p,4065,s,450
t,6752,p,4085,s,300
t,6812,p,4091,s,50
t,6873,p,4092,s,0
t,6935,p,4092,s,0
t,6999,p,4092,s,0
t,7063,p,4092,s,0
t,7125,p,4092,s,0
t,7186,p,4092,s,0
