t,7,p1,4093,p2,4092,s1,0,s2,0
t,27,p1,4093,p2,4091,s1,0,s2,0
t,48,p1,4072,p2,4067,s1,-150,s2,-600
t,68,p1,4015,p2,4003,s1,-1600,s2,-2500
t,89,p1,3914,p2,3903,s1,-3350,s2,-4400
t,110,p1,3809,p2,3797,s1,-4800,s2,-4950
t,130,p1,3708,p2,3693,s1,-5050,s2,-5050
t,152,p1,3597,p2,3587,s1,-5100,s2,-4950
t,171,p1,3501,p2,3493,s1,-5000,s2,-5000
t,191,p1,3395,p2,3392,s1,-5050,s2,-5050
t,211,p1,3295,p2,3293,s1,-5050,s2,-5000
t,232,p1,3190,p2,3188,s1,-4950,s2,-5000
t,252,p1,3086,p2,3082,s1,-5050,s2,-4950
t,272,p1,2986,p2,2982,s1,-4900,s2,-5000
t,294,p1,2883,p2,2877,s1,-5050,s2,-5000
t,313,p1,2778,p2,2777,s1,-4900,s2,-5100
t,333,p1,2677,p2,2675,s1,-5000,s2,-5000
t,354,p1,2571,p2,2570,s1,-5000,s2,-5000
t,375,p1,2464,p2,2465,s1,-5150,s2,-5050
t,395,p1,2360,p2,2364,s1,-4950,s2,-5000
t,416,p1,2260,p2,2259,s1,-5000,s2,-5050
t,438,p1,2145,p2,2150,s1,-5000,s2,-5000
t,457,p1,2050,p2,2057,s1,-5050,s2,-4950
t,477,p1,1950,p2,1956,s1,-4900,s2,-4950
t,498,p1,1845,p2,1852,s1,-5050,s2,-4950
t,519,p1,1739,p2,1747,s1,-5100,s2,-5050
t,539,p1,1640,p2,1647,s1,-4900,s2,-4950
t,559,p1,1536,p2,1543,s1,-5000,s2,-5000
t,580,p1,1433,p2,1442,s1,-4900,s2,-4950
t,600,p1,1328,p2,1338,s1,-4950,s2,-5050
t,622,p1,1222,p2,1232,s1,-5000,s2,-5000
t,642,p1,1118,p2,1132,s1,-5000,s2,-5000
t,662,p1,1016,p2,1031,s1,-5050,s2,-5050
t,682,p1,916,p2,931,s1,-5000,s2,-4950
t,702,p1,812,p2,826,s1,-5100,s2,-5000
t,724,p1,707,p2,721,s1,-4900,s2,-5050
t,744,p1,602,p2,621,s1,-5000,s2,-5050
t,765,p1,495,p2,511,s1,-5000,s2,-4950
t,785,p1,395,p2,411,s1,-5100,s2,-5000
t,806,p1,289,p2,305,s1,-5050,s2,-5050
t,826,p1,184,p2,204,s1,-5000,s2,-5000
t,847,p1,86,p2,104,s1,-5050,s2,-4950
t,868,p1,24,p2,33,s1,-3300,s2,-4150
t,888,p1,8,p2,8,s1,-1150,s2,-2200
t,908,p1,5,p2,4,s1,-200,s2,-450
t,928,p1,4,p2,4,s1,0,s2,-50
t,949,p1,4,p2,4,s1,-50,s2,0
t,970,p1,4,p2,4,s1,0,s2,0
t,990,p1,4,p2,4,s1,0,s2,0
t,1011,p1,4,p2,4,s1,0,s2,0
t,1031,p1,4,p2,4,s1,0,s2,0
t,1053,p1,4,p2,4,s1,0,s2,0
t,1074,p1,4,p2,4,s1,0,s2,0
t,1094,p1,4,p2,4,s1,0,s2,0
t,1115,p1,4,p2,4,s1,0,s2,0
t,1135,p1,4,p2,4,s1,0,s2,0
t,1156,p1,4,p2,4,s1,0,s2,0
t,1177,p1,4,p2,4,s1,0,s2,0
t,1197,p1,4,p2,4,s1,0,s2,0
t,1219,p1,4,p2,4,s1,0,s2,0
t,1239,p1,4,p2,4,s1,0,s2,0
t,1259,p1,4,p2,4,s1,0,s2,0
t,1279,p1,4,p2,4,s1,0,s2,0
t,1300,p1,4,p2,4,s1,0,s2,0
t,1320,p1,4,p2,4,s1,0,s2,0
t,1341,p1,4,p2,4,s1,0,s2,0
t,1361,p1,4,p2,4,s1,0,s2,0
t,1382,p1,4,p2,4,s1,0,s2,0
t,1402,p1,4,p2,4,s1,0,s2,0
t,1423,p1,4,p2,4,s1,0,s2,0
t,1444,p1,4,p2,4,s1,0,s2,0
t,1464,p1,4,p2,4,s1,0,s2,0
t,1485,p1,4,p2,4,s1,0,s2,0
t,1504,p1,4,p2,4,s1,0,s2,0
t,1525,p1,4,p2,4,s1,0,s2,0
t,1545,p1,4,p2,4,s1,0,s2,0
t,1566,p1,4,p2,4,s1,0,s2,0
t,1586,p1,4,p2,4,s1,0,s2,0
t,1607,p1,4,p2,4,s1,0,s2,0
t,1627,p1,4,p2,4,s1,0,s2,0
t,1647,p1,4,p2,4,s1,0,s2,0
t,1667,p1,4,p2,4,s1,0,s2,0
